vref,alignment_score,co-occurrence_count,translation_score,alignment_count,avg_aligned,jac_sim,match_counts,encoding_dist,total_score
MAT 26:18,0.0533,1264.0,0.3303,383.8,0.5596,0.2349,773.5,0.5614078137829435,0.3046506900941286
MAT 26:19,0.1921,1085.0,0.363,326.0,0.7236,0.1677,639.5,0.7011935376108304,0.337715624018121
MAT 26:20,0.1464,1397.0,0.3262,308.0,0.6313,0.2471,840.5,0.6795613187368152,0.3196734822470278
MAT 26:21,0.1051,1500.0,0.4504,619.5,0.74,0.309,919.0,0.5433103525065214,0.3921057008795611
MAT 26:22,0.11194,1014.5,0.4468,382.8,0.6562,0.1901,645.0,0.6981121571280369,0.3296499313856371
MAT 26:23,0.1233,1355.0,0.4255,426.2,0.6533,0.4355,868.0,0.41755122528325006,0.4151528021068281
MAT 26:24,0.05368,1394.0,0.3867,276.0,0.625,0.1667,811.5,0.7823527268503996,0.2799486416168703
MAT 26:25,0.0554,1122.0,0.337,337.5,0.6494,0.2114,736.5,0.5711966171868292,0.3185205787781661
MAT 26:26,0.12067,1819.0,0.4028,562.5,0.695,0.2805,1088.0,0.5793450470211097,0.3662053865490162
MAT 26:27,0.1608,260.5,0.4873,199.8,0.7295,0.1825,239.4,0.6074103598444434,0.3742243878048827
MAT 26:28,0.136,1047.0,0.3489,227.5,0.729,0.181,625.0,0.7690633782106726,0.3116790623528474
MAT 26:29,0.03232,1139.0,0.3347,231.9,0.531,0.1833,678.5,0.6559742518698704,0.27250946117007857
MAT 26:30,0.3533,1951.0,0.347,411.5,0.601,0.3276,1174.0,0.6953103071493839,0.3720841675861792
MAT 26:31,0.0622,1488.0,0.3306,454.8,0.647,0.236,908.5,0.7324959494077474,0.2967111507589268
MAT 26:32,0.1416,1325.0,0.3608,321.5,0.6953,0.1821,831.0,0.6314287970543111,0.3360932463308228
MAT 26:33,0.1416,1285.0,0.3484,339.5,0.6143,0.221,821.5,0.6643813883222953,0.3161280733180221
MAT 26:34,0.0761,926.5,0.3916,260.2,0.6436,0.3123,598.5,0.5991290734660619,0.3465371364693034
MAT 26:35,0.103,823.5,0.3853,254.9,0.768,0.1863,551.0,0.6785860316019638,0.33774850905134807
MAT 26:36,0.04663,1248.0,0.264,376.5,0.553,0.2502,769.5,0.6015261156089885,0.2869701438281482
MAT 26:37,0.1283,1134.0,0.463,265.2,0.782,0.3545,700.5,0.5350215620645778,0.4090452842219574
MAT 26:38,0.09827,1677.0,0.35,348.0,0.722,0.2861,1048.0,0.608423279924301,0.3519597407591386
MAT 26:39,0.05536,1281.0,0.372,398.8,0.635,0.2039,766.5,0.7244701351668256,0.29757368798179296
MAT 26:40,0.09766,1087.0,0.4695,356.2,0.7725,0.2468,685.0,0.5928908587897805,0.3822911373266033
MAT 26:41,0.1599,1266.0,0.2747,323.5,0.7065,0.1603,719.5,0.8852984091672086,0.27549644092654296
MAT 26:42,0.0945,985.5,0.3928,319.5,0.679,0.188,617.5,0.685605316590458,0.3206730411108631
MAT 26:43,0.11847,2596.0,0.4658,711.0,0.7036,0.3499,1502.0,0.6473175107162138,0.3815857198120876
MAT 26:44,0.1123,1499.0,0.367,262.0,0.6807,0.1907,866.0,0.6543300252882724,0.3256725190031397
MAT 26:45,0.1023,671.0,0.4233,213.1,0.7207,0.1769,444.8,0.5737776211352857,0.3536296471790217
MAT 26:46,0.1682,1621.0,0.596,383.5,0.837,0.276,994.5,0.5526159175669846,0.4463339699932227
MAT 26:47,0.06036,1329.0,0.3503,413.2,0.6587,0.262,761.0,0.5821099146154102,0.3334262092410006
MAT 26:48,0.10065,1366.0,0.285,370.0,0.5874,0.1726,855.0,0.7055912895442041,0.27525011856772763
MAT 26:49,0.126,2192.0,0.3503,622.5,0.665,0.3179,1322.0,0.5472166551705528,0.36331295711600475
MAT 26:50,0.09467,1564.0,0.3289,479.5,0.5845,0.2389,941.0,0.7300218472314947,0.2889063223632296
MAT 26:51,0.08685,1280.0,0.329,406.0,0.643,0.2251,733.0,0.7175371085659825,0.3025162012733262
MAT 26:52,0.09985,1093.0,0.2727,302.8,0.4849,0.1893,704.0,0.6948758096665182,0.258815966628671
MAT 26:53,0.08234,1172.0,0.2776,365.5,0.675,0.2017,676.5,0.73135969683571,0.28718899073245113
MAT 26:54,0.09503,1103.0,0.3767,296.0,0.631,0.1741,634.0,0.7038638917295943,0.3023219606008991
MAT 26:55,0.07697,893.0,0.3506,282.5,0.7285,0.167,551.0,0.6571843014310462,0.3206054838198563
MAT 26:56,0.1224,1257.0,0.338,402.2,0.7144,0.1946,781.0,0.6725220251699912,0.3246094720386486
MAT 26:57,0.1418,643.5,0.3726,27.31,0.821,0.1456,383.0,0.7142897464181484,0.343072321811104
MAT 26:58,0.10754,1103.0,0.3271,281.8,0.681,0.1458,644.5,0.6654950875686724,0.30739152078897264
MAT 26:59,0.09863,2238.0,0.2812,557.5,0.5825,0.2556,1294.0,0.7407163853858637,0.2845343172166389
MAT 26:60,0.11646,913.0,0.41,322.8,0.6797,0.2142,517.0,0.6381805109695802,0.3427584516992101
MAT 26:61,0.06174,1638.0,0.3506,571.0,0.6733,0.2996,994.5,0.5358505562779223,0.3503216483606122
MAT 26:62,0.128,1706.0,0.463,596.5,0.731,0.2688,1033.0,0.5351615823876569,0.39243034117860565
MAT 26:63,0.0738,1406.0,0.4102,414.8,0.5986,0.2551,858.0,0.6162451993485657,0.3268531523205186
MAT 26:64,0.06055,1109.0,0.3325,336.5,0.5996,0.2128,680.5,0.6231061784362872,0.3014842264391354
MAT 26:65,0.0954,1107.0,0.4412,345.0,0.806,0.254,689.0,0.6043526410356453,0.3835694432248462
MAT 26:66,0.1315,1313.0,0.3455,375.5,0.675,0.2292,843.5,0.600876959213286,0.3386106897271139
MAT 26:67,0.1327,1018.0,0.4995,290.0,0.8306,0.2603,594.0,0.6933328914734074,0.3922532693704905
MAT 26:68,0.079,1756.0,0.472,381.5,0.583,0.2316,1088.0,0.7799890583481096,0.30319050060727787
MAT 26:69,0.08026,1553.0,0.376,412.0,0.615,0.2893,936.0,0.610257647429416,0.33469735150155844
MAT 26:70,0.1064,1404.0,0.3513,385.8,0.5845,0.2145,900.5,0.6764262794566254,0.30224731301222973
MAT 26:71,0.10065,1347.0,0.3577,444.0,0.695,0.2617,834.0,0.5714827849722317,0.35079204865788294
MAT 26:72,0.1942,1203.0,0.379,245.0,0.4778,0.1954,730.5,0.7212758897316829,0.29275875726717404
MAT 26:73,0.09906,1519.0,0.362,483.0,0.683,0.2463,896.5,0.7332489625503356,0.3189100461419416
MAT 26:74,0.1377,888.0,0.3997,191.5,0.5986,0.2844,547.0,0.6518039023602906,0.3356084344780475
MAT 26:75,0.0814,1008.5,0.3362,309.8,0.672,0.2346,576.0,0.636890716360611,0.3225979366491847
MAT 27:1,0.205,1856.0,0.3096,465.0,0.604,0.2407,1064.0,0.7237776798644309,0.31569320238598286
MAT 27:2,0.2112,1443.0,0.3984,325.2,0.6978,0.2078,896.0,0.6248294625358726,0.36422463716688597
MAT 27:3,0.1068,1220.0,0.3997,371.2,0.6987,0.1995,704.5,0.7018870807556936,0.3278869508262684
MAT 27:4,0.1403,1079.0,0.4624,323.8,0.7563,0.2352,701.5,0.5936410621254516,0.38187753321534806
MAT 27:5,0.095,2070.0,0.2795,528.0,0.7227,0.3208,1199.0,0.6769386979646799,0.3332533262921113
MAT 27:6,0.0952,1345.0,0.263,359.8,0.566,0.1858,797.0,0.7979219616827294,0.25497642826735933
MAT 27:7,0.1476,1647.0,0.389,405.0,0.5923,0.2993,973.0,0.824827879652888,0.3065309978697997
MAT 27:8,0.2188,1381.0,0.1978,291.2,0.517,0.1224,832.0,0.7500771424717779,0.2524772671859923
MAT 27:9,0.09784,1180.0,0.398,341.5,0.718,0.212,710.5,0.6721336620869356,0.3376425409280612
MAT 27:10,0.1465,1691.0,0.354,486.8,0.576,0.299,955.0,0.706425507134389,0.32208381537006336
MAT 27:11,0.06335,1580.0,0.3582,515.5,0.6562,0.2257,950.5,0.6234978401145974,0.3216337220647309
MAT 27:12,0.1301,2048.0,0.4314,456.2,0.7017,0.2358,1206.0,0.665302000365452,0.35066286450294537
MAT 27:13,0.0996,1263.0,0.4016,360.0,0.71,0.2365,813.5,0.6059332647295379,0.3498589766813268
MAT 27:14,0.1366,2021.0,0.314,549.0,0.5645,0.2046,1167.0,0.7878576293959045,0.27738471151454724
MAT 27:15,0.1973,1080.0,0.428,193.2,0.827,0.1556,644.5,0.8512958432371321,0.34141290666943064
MAT 27:16,0.2238,617.0,0.2659,36.44,0.5576,0.1832,325.8,0.8852462796206185,0.26397596975161036
MAT 27:17,0.09595,887.0,0.3533,310.8,0.6846,0.1921,569.5,0.665983529779097,0.3185836438744973
MAT 27:18,0.3132,1067.0,0.2961,311.8,0.623,0.115,613.0,1.0655036162510767,0.25359258888430325
MAT 27:19,0.0523,1178.0,0.3057,308.8,0.5625,0.213,704.5,0.6598986651956323,0.2799317965478725
MAT 27:20,0.1416,1524.0,0.486,468.0,0.733,0.191,870.0,0.68529359398033,0.3592165850700704
MAT 27:21,0.11017,1124.0,0.416,317.0,0.6953,0.2026,730.5,0.6650197943613756,0.3389523506362754
MAT 27:22,0.0945,1288.0,0.4036,369.8,0.6484,0.314,842.5,0.5303661896824775,0.3646270468479949
MAT 27:23,0.1272,1155.0,0.3699,323.2,0.6787,0.2754,748.0,0.5683759354106667,0.35760688978021393
MAT 27:24,0.05374,798.0,0.2805,236.6,0.5527,0.2117,483.0,0.6990824526130113,0.26663070579214637
MAT 27:25,0.1719,1697.0,0.4119,516.0,0.7144,0.2292,1045.0,0.631554090529023,0.36219826036439107
MAT 27:26,0.158,934.0,0.4758,266.5,0.7305,0.2427,548.5,0.6549364312235207,0.3769207139054327
MAT 27:27,0.1311,891.0,0.2622,195.1,0.63,0.1648,531.5,0.7312762038556043,0.2823772836385269
MAT 27:28,0.2795,53.5,0.5146,47.5,0.9478,0.253,52.34,0.6549550695056586,0.4534216044409469
MAT 27:29,0.066,767.0,0.4111,208.0,0.699,0.189,488.5,0.6560658079712595,0.32875087163017214
MAT 27:30,0.2162,1205.0,0.396,355.0,0.709,0.2369,696.0,0.6743218096235878,0.3631203907479137
MAT 27:31,0.09827,1045.0,0.423,276.0,0.8047,0.3018,606.0,0.6063340786192268,0.38719452307311103
MAT 27:32,0.135,1359.0,0.3667,322.8,0.5117,0.248,808.0,0.7893110632571905,0.286053526555067
MAT 27:33,0.3467,91.0,0.3608,53.78,0.8105,0.1251,79.0,0.8438702277664201,0.3495103596732138
MAT 27:34,0.1494,745.5,0.3315,247.1,0.746,0.0932,421.2,1.0137198290446543,0.25256761903776914
MAT 27:35,0.1982,1289.0,0.3525,358.8,0.681,0.3086,760.0,0.6743150299458793,0.3570503537485286
MAT 27:36,0.273,127.4,0.439,111.6,0.916,0.1025,122.4,0.48952925426312166,0.4271928443614857
MAT 27:37,0.1583,1207.0,0.2952,302.5,0.6436,0.142,742.5,0.6796591600583706,0.2999994177639992
MAT 27:38,0.1273,767.0,0.4883,280.5,0.8467,0.3257,442.2,0.5599410470170508,0.42607756323573187
MAT 27:39,0.2218,1452.0,0.2861,389.0,0.63,0.225,852.5,0.8451145968172293,0.29334925706942
MAT 27:40,0.0886,1530.0,0.3655,394.2,0.609,0.2053,920.0,0.7153147637758069,0.2995420215772137
MAT 27:41,0.1558,2025.0,0.3418,620.0,0.7915,0.2737,1169.0,0.542519039524476,0.3843979223371964
MAT 27:42,0.0863,1309.0,0.2986,339.5,0.7344,0.1411,739.0,0.6995300452588868,0.3010565973187244
MAT 27:43,0.09686,1179.0,0.3428,309.0,0.617,0.1376,681.0,0.8054041051521754,0.2609374475719515
MAT 27:44,0.2323,3148.0,0.3071,583.5,0.5415,0.3396,1866.0,0.8063917504393315,0.31351912475308213
MAT 27:45,0.1829,1318.0,0.3645,219.4,0.7393,0.16,776.0,0.8048173057127674,0.3215430478615318
MAT 27:46,0.0573,977.0,0.383,259.8,0.585,0.3618,625.0,0.5492447282269592,0.34501338778098345
MAT 27:47,0.1026,1557.0,0.398,366.0,0.6685,0.2686,991.5,0.5362769049896001,0.3606556286918829
MAT 27:48,0.0958,629.5,0.4287,225.0,0.756,0.2764,347.5,0.6531167125926212,0.36608440003069437
MAT 27:49,0.08655,1194.0,0.3154,371.8,0.8,0.1956,782.0,0.6469469132910518,0.3335565763607901
MAT 27:50,0.1543,1342.0,0.377,320.5,0.6216,0.2935,832.0,0.5576355132897094,0.358269209044211
MAT 27:51,0.1447,842.5,0.494,227.5,0.834,0.1985,490.2,0.747657757721942,0.3744803872814051
MAT 27:52,0.1866,1222.0,0.518,263.0,0.8203,0.1637,740.0,0.6865243089482644,0.38803516302988506
MAT 27:53,0.1364,1262.0,0.3926,380.5,0.6797,0.1799,736.5,0.6307701069347081,0.33610428943723025
MAT 27:54,0.06647,1624.0,0.3704,502.0,0.6333,0.2281,979.0,0.7047161373762207,0.30648151264125567
MAT 27:55,0.1086,1250.0,0.3088,311.2,0.6226,0.1688,733.5,0.7043398977667159,0.2905062490878027
MAT 27:56,0.194,15.0,0.411,10.5,0.792,0.2622,6.5,0.6469600806365405,0.3859384493207753
MAT 27:57,0.1404,811.0,0.362,138.2,0.6206,0.1523,481.2,0.8384569622405514,0.2807196925637599
MAT 27:58,0.1674,1084.0,0.291,322.2,0.644,0.2083,629.0,0.667175226881497,0.3155781839063865
MAT 27:59,0.1313,1003.0,0.4087,272.5,0.7812,0.23,561.5,0.7183945863888976,0.35391250178423783
MAT 27:60,0.11816,2005.0,0.3792,482.8,0.646,0.3396,1156.0,0.7212161837426795,0.3402429394751577
MAT 27:61,0.292,1738.0,0.3337,232.8,0.709,0.3113,1043.0,0.6312455967084512,0.38386059182767257
MAT 27:62,0.2124,1594.0,0.3855,412.5,0.729,0.2903,900.5,0.6258525308772322,0.38260940464885285
MAT 27:63,0.0614,1080.0,0.2537,292.5,0.6006,0.2081,692.0,0.6359061778134336,0.28242299638047574
MAT 27:64,0.04446,931.0,0.344,265.2,0.6743,0.1726,527.5,0.6854829358034371,0.29765841784757824
MAT 27:65,0.165,1234.0,0.3225,260.5,0.73,0.243,753.5,0.768875836076672,0.32739343053461234
MAT 27:66,0.1445,1250.0,0.3274,256.0,0.565,0.2817,758.0,0.781049375364978,0.29489608552682894
MAT 28:1,0.1294,1268.0,0.3455,374.5,0.791,0.266,713.5,0.680480278398124,0.3573827344263454
MAT 28:2,0.1027,1409.0,0.3765,409.5,0.664,0.2815,825.5,0.5660717537140291,0.3537521990769598
MAT 28:3,0.1061,2104.0,0.3105,529.5,0.541,0.359,1237.0,0.6720620526015284,0.3129927253239566
MAT 28:4,0.1824,2172.0,0.3403,673.5,0.7197,0.2573,1227.0,0.7835777047043778,0.330224432676104
MAT 28:5,0.0781,1134.0,0.3022,257.0,0.524,0.2365,707.0,0.6066948418157837,0.29017370333731396
MAT 28:6,0.1109,852.0,0.3372,183.2,0.7124,0.1356,512.0,0.7767877160850966,0.2919374171984618
MAT 28:7,0.0779,700.0,0.4302,216.4,0.7925,0.1619,421.5,0.6042252815522463,0.3548097335130441
MAT 28:8,0.1302,1718.0,0.3005,535.5,0.6265,0.198,970.5,0.7004501077040273,0.3001342470686795
MAT 28:9,0.10474,1609.0,0.4402,499.0,0.692,0.2253,994.5,0.672202329494234,0.34423214562676524
MAT 28:10,0.09375,1098.0,0.3457,392.0,0.6543,0.1838,681.5,0.6731019303142429,0.30914444053378315
MAT 28:11,0.1245,1294.0,0.288,320.2,0.5576,0.1368,760.0,0.7440763346128287,0.26366140486260087
MAT 28:12,0.161,1511.0,0.4019,443.8,0.724,0.1918,839.5,0.719620384375783,0.34099880532007504
MAT 28:13,0.0805,1885.0,0.416,575.0,0.655,0.2876,1175.0,0.6656241103819359,0.3365677302052809
MAT 28:14,0.1187,1772.0,0.3123,488.8,0.589,0.2229,1052.0,0.7502818522017587,0.28509398629930305
MAT 28:15,0.1095,821.5,0.2224,200.2,0.514,0.1082,472.2,0.7441892627987639,0.23316846050363202
MAT 28:16,0.172,1454.0,0.3352,389.8,0.7573,0.2769,872.5,0.6457376591745265,0.36302768545392516
MAT 28:17,0.2043,2544.0,0.4978,716.0,0.7256,0.2751,1546.0,0.6644526414194393,0.39503493009343027
MAT 28:18,0.1217,1687.0,0.3464,486.2,0.582,0.2708,1054.0,0.5688787275024049,0.33140470745864775
MAT 28:19,0.1165,1599.0,0.4363,424.0,0.6797,0.2644,921.5,0.581780305688813,0.3635249911055091
MAT 28:20,0.0812,1433.0,0.3752,412.5,0.6763,0.2415,866.5,0.6518505182531009,0.3298716155486801
MRK 1:1,0.172,1652.0,0.4746,398.2,0.6733,0.2339,1026.0,0.5943677959626662,0.37512663352346687
MRK 1:2,0.0852,875.0,0.4175,205.8,0.6484,0.1711,515.0,0.6368981831880172,0.323022942673883
MRK 1:3,0.08124,943.5,0.4565,214.5,0.79,0.2428,578.0,0.6029322144534928,0.37738794610324966
MRK 1:4,0.2158,1028.0,0.4016,245.5,0.7305,0.2496,598.5,0.728737348685474,0.3594040882909049
MRK 1:5,0.12195,847.5,0.376,200.2,0.6953,0.2605,484.0,0.6692470131988253,0.342653365652271
MRK 1:6,0.1081,1774.0,0.2642,478.8,0.623,0.333,1022.5,0.8206537663015726,0.2916387954575675
MRK 1:7,0.11163,1354.0,0.35,404.0,0.6016,0.232,836.5,0.752212704272464,0.29734348668400007
MRK 1:8,0.12134,1311.0,0.4297,348.5,0.6187,0.2878,779.0,0.5126516920944474,0.3680526823789224
MRK 1:9,0.12256,1405.0,0.3132,352.5,0.7,0.269,816.0,0.6823813967435104,0.3306072355437081
MRK 1:10,0.1385,1763.0,0.318,506.5,0.565,0.1962,1002.0,0.7054991695163902,0.29192906344268904
MRK 1:11,0.1613,1180.0,0.4556,285.2,0.794,0.1782,712.0,0.6125433444612256,0.37856615481631806
MRK 1:12,0.3982,1431.0,0.4224,332.5,0.7856,0.1475,888.0,0.7075511512409133,0.3938733085072115
MRK 1:13,0.1137,2128.0,0.4739,527.0,0.6733,0.2754,1235.0,0.7132990501457894,0.3546667119977656
MRK 1:14,0.1395,936.0,0.389,312.0,0.7783,0.2089,548.0,0.6767103100440005,0.35446272721806754
MRK 1:15,0.1759,1876.0,0.391,320.0,0.661,0.3174,1170.0,0.5655965283349107,0.37678382215946943
MRK 1:16,0.0878,1451.0,0.2874,404.2,0.5005,0.2695,821.5,0.6757911320395763,0.27981982132213734
MRK 1:17,0.11206,1107.0,0.2922,351.8,0.6455,0.216,747.0,0.6615650124212581,0.3060107150650818
MRK 1:18,0.3752,2496.0,0.3872,670.5,0.6577,0.353,1499.0,0.5900308634603533,0.42115742983998006
MRK 1:19,0.10925,1304.0,0.4038,395.2,0.726,0.3147,748.0,0.6282850891598789,0.36679396411223125
MRK 1:20,0.0948,1077.0,0.362,209.5,0.6323,0.1582,654.5,0.6176887203319231,0.3112254144096234
MRK 1:21,0.1825,1139.0,0.4214,255.8,0.805,0.2324,699.5,0.5379169230637683,0.40145382902451
MRK 1:22,0.2155,2048.0,0.2822,377.8,0.685,0.1722,1202.0,0.9508982153359506,0.27421876226749065
MRK 1:23,0.05768,2868.0,0.2201,710.0,0.5493,0.2773,1648.0,0.732206614078105,0.2646214272725173
MRK 1:24,0.1128,1470.0,0.494,449.5,0.7593,0.2004,894.5,0.6455865123771652,0.3674232667179269
MRK 1:25,0.2207,1515.0,0.471,361.5,0.748,0.1947,966.5,0.8305957270517402,0.3479254133607159
MRK 1:26,0.1731,1032.0,0.315,241.1,0.7607,0.2086,631.0,0.6602357428377896,0.3471096488404113
MRK 1:27,0.07,1688.0,0.2465,497.8,0.5386,0.2299,986.5,0.8212141888749681,0.245388092454527
MRK 1:28,0.1771,1772.0,0.264,430.0,0.6753,0.2444,1051.0,0.7067193222320469,0.31871496345600947
MRK 1:29,0.1079,757.5,0.3843,223.0,0.7188,0.1967,449.8,0.5678264892107255,0.3507795711728687
MRK 1:30,0.2036,2264.0,0.2925,631.5,0.55,0.3408,1314.0,0.6670354213896068,0.33087919390552717
MRK 1:31,0.1382,2482.0,0.3494,696.0,0.7207,0.2986,1437.0,0.6289866926039197,0.3621215951873743
MRK 1:32,0.08826,1763.0,0.3542,513.5,0.621,0.2559,1032.0,0.7107077452335052,0.31069112520533254
MRK 1:33,0.1847,1849.0,0.3809,405.2,0.5786,0.2224,1110.0,0.6386378729060769,0.3311215413927211
MRK 1:34,0.1034,1571.0,0.295,449.5,0.5923,0.2242,914.0,0.6578968423625133,0.2982064117047961
MRK 1:35,0.1332,854.5,0.3838,251.8,0.7104,0.1483,470.2,0.6906056013935179,0.3263184214085227
MRK 1:36,0.313,3078.0,0.2654,804.0,0.5874,0.2935,1867.0,0.7365438270268637,0.33169622261966286
MRK 1:37,0.1654,301.5,0.4497,213.4,0.718,0.12396,275.8,0.6284696579724974,0.3519113861356888
MRK 1:38,0.0961,1529.0,0.2805,301.5,0.504,0.275,961.5,0.7043430952814632,0.2759930531728888
MRK 1:39,0.1838,2258.0,0.3872,635.5,0.7183,0.213,1306.0,0.7534461693090058,0.340402427077519
MRK 1:40,0.08795,1301.0,0.4875,463.5,0.7505,0.2856,774.5,0.626305908596407,0.3814163340269852
MRK 1:41,0.1115,1940.0,0.556,654.0,0.7876,0.3413,1156.0,0.5093150027910435,0.43588278387142976
MRK 1:42,0.11694,3098.0,0.4067,869.5,0.662,0.443,1794.0,0.546084690520397,0.39561579924176693
MRK 1:43,0.2505,1622.0,0.46,562.5,0.819,0.1965,916.0,0.6868612865590837,0.39654475107978815
MRK 1:44,0.06,1167.0,0.3945,340.2,0.6343,0.2048,709.0,0.7024696821878208,0.3062768423096743
MRK 1:45,0.0747,924.0,0.2783,254.5,0.6577,0.1323,519.0,0.7638420653411884,0.2681951288721166
MRK 2:1,0.1179,1457.0,0.2832,274.0,0.4248,0.2054,819.0,0.784678568317244,0.24136169539335564
MRK 2:2,0.10736,1568.0,0.297,410.5,0.7275,0.2025,928.0,0.728117641583212,0.3092618030327184
MRK 2:3,0.1055,894.0,0.3176,299.0,0.43,0.1683,528.5,0.7785173246889404,0.2377034267729458
MRK 2:4,0.0779,1048.0,0.42,333.8,0.7505,0.2546,592.5,0.7971868969431906,0.3316690346952018
MRK 2:5,0.0645,1653.0,0.4353,556.0,0.6206,0.2703,969.0,0.5367101697182205,0.351650599031682
MRK 2:6,0.1608,2023.0,0.3896,455.5,0.6387,0.2495,1142.0,0.6896732200766519,0.33780065409490795
MRK 2:7,0.08813,952.0,0.3367,258.2,0.5986,0.206,600.0,0.6152909336252625,0.3056678771249642
MRK 2:8,0.04877,1302.0,0.3325,403.8,0.6167,0.1941,795.0,0.6782032038865413,0.2892408678378104
MRK 2:9,0.04282,1443.0,0.4194,384.0,0.666,0.2499,828.0,0.6282124840838339,0.33568946570961217
MRK 2:10,0.06305,799.5,0.4065,206.0,0.583,0.1869,505.8,0.5651801264952205,0.3167721871676435
MRK 2:11,0.1266,2021.0,0.344,599.5,0.6924,0.284,1219.0,0.47977470277609824,0.37163648287871304
MRK 2:12,0.06696,1183.0,0.2705,367.5,0.598,0.1959,718.5,0.5918923697173617,0.2915961558272534
MRK 2:13,0.1271,1598.0,0.4717,437.2,0.7427,0.2163,926.0,0.5741507217165512,0.3796710900790952
MRK 2:14,0.105,1998.0,0.4397,622.5,0.6553,0.4382,1194.0,0.44985267748510965,0.41170491869573295
MRK 2:15,0.0818,1159.0,0.2966,358.0,0.6465,0.1843,669.5,0.7399251388054727,0.2805943056500083
MRK 2:16,0.075,2062.0,0.393,653.5,0.6094,0.275,1245.0,0.5422492345446275,0.34421759018181475
MRK 2:17,0.0646,1262.0,0.3743,399.0,0.739,0.2306,789.5,0.6558868083856153,0.33692597244337336
MRK 2:18,0.05533,1549.0,0.4233,491.2,0.638,0.2622,918.5,0.5870530036437862,0.3407184214713943
MRK 2:19,0.07007,1363.0,0.2568,405.0,0.5103,0.2512,825.0,0.6652533725495504,0.27201860270194733
MRK 2:20,0.10205,1829.0,0.3674,542.5,0.6655,0.264,1075.0,0.6699285865323421,0.33233733333624266
MRK 2:21,0.09753,1407.0,0.3425,345.0,0.5786,0.2886,804.5,0.7655042111456938,0.296952287729437
MRK 2:22,0.0865,939.0,0.3184,174.5,0.565,0.2319,565.0,0.6644311219869399,0.29367427406005936
MRK 2:23,0.0691,1719.0,0.3806,473.8,0.6,0.318,995.5,0.5749965211395666,0.33945220205845705
MRK 2:24,0.1059,1379.0,0.3533,424.5,0.7427,0.2754,845.0,0.6294475317498536,0.35204557606179654
MRK 2:25,0.1148,1467.0,0.4006,444.8,0.739,0.1809,896.5,0.7598899507375927,0.3244836842699309
MRK 2:26,0.0892,839.0,0.295,245.9,0.646,0.192,503.8,0.6885747391436291,0.2937271178313906
MRK 2:27,0.1493,1454.0,0.4001,441.8,0.698,0.191,953.5,0.686341484932472,0.33557893084309226
MRK 2:28,0.2573,1816.0,0.336,376.0,0.684,0.1581,1066.0,0.8299928916217008,0.3111448153370774
MRK 3:1,0.1175,1232.0,0.4114,261.8,0.631,0.1812,721.0,0.675089375728931,0.31999262635946035
MRK 3:2,0.1368,2758.0,0.2942,772.0,0.588,0.3152,1593.0,0.7083808784596366,0.31040009474862745
MRK 3:3,0.1582,1295.0,0.33,360.8,0.661,0.2094,845.5,0.7135349225208136,0.31733019418680025
MRK 3:4,0.07043,750.0,0.2874,233.2,0.5483,0.2133,492.5,0.6477689970802936,0.2798818855832229
MRK 3:5,0.08936,1460.0,0.4675,425.0,0.664,0.3113,870.5,0.6338890955146234,0.36340477535879506
MRK 3:6,0.1237,1895.0,0.3542,581.5,0.709,0.3123,1077.0,0.6467545527064367,0.3550925073989911
MRK 3:7,0.1932,1182.0,0.4365,359.0,0.718,0.1842,692.0,0.6690541758195409,0.36110775836462367
MRK 3:8,0.08795,986.0,0.4392,280.5,0.7427,0.3093,597.0,0.5490312533071288,0.38570236044662737
MRK 3:9,0.0884,2268.0,0.3264,588.5,0.5947,0.2534,1307.0,0.7971745800444457,0.27817301933378413
MRK 3:10,0.1674,234.0,0.4438,49.47,0.7114,0.1273,145.9,0.8942576090322862,0.29880280183872815
MRK 3:11,0.1407,1539.0,0.3308,468.2,0.5815,0.2217,949.0,0.6637228010430171,0.3083189523094149
MRK 3:12,0.1807,1120.0,0.394,355.0,0.6084,0.1199,610.0,0.8512925828574245,0.28489940646462036
MRK 3:13,0.2156,2190.0,0.2993,664.0,0.5737,0.1842,1218.0,0.761014764201382,0.2934741783631414
MRK 3:14,0.1372,486.5,0.2925,153.8,0.7603,0.07837,286.2,0.8068895395319129,0.28375862946549946
MRK 3:15,0.1276,3166.0,0.3103,407.2,0.5234,0.3513,1894.0,0.5459520619372265,0.33516280734567444
MRK 3:16,0.1852,2206.0,0.3706,645.5,0.663,0.2363,1244.0,0.6135126339840935,0.3533850570205189
MRK 3:17,0.0767,801.0,0.3325,212.4,0.7197,0.2773,450.8,0.6623887436517342,0.3312604977086463
MRK 3:18,0.2401,820.5,0.5083,217.9,0.921,0.6167,471.5,0.3318828224216356,0.5560807896610963
MRK 3:19,0.4758,1023.5,0.3286,363.8,0.837,0.1948,586.5,0.9180075074297811,0.3748386042192932
MRK 3:20,0.1533,1694.0,0.3093,498.2,0.6494,0.205,957.5,0.6610466195232125,0.3179001269306088
MRK 3:21,0.1832,1977.0,0.3552,488.8,0.637,0.1498,1092.0,0.8591248800660728,0.28370836999325466
MRK 3:22,0.1318,906.0,0.3481,200.9,0.603,0.1482,558.5,0.7087035689352223,0.291820111608544
MRK 3:23,0.1731,213.0,0.4163,166.9,0.896,0.1816,157.4,0.6288999648477682,0.39066819589484936
